ID,Language,Lexeme,POS,Contlex,Inflex Type
50946,sms,viileei,N,N_PRSPRC-EEI,X
50949,sms,soʹtǩǩeei,N,N_PRSPRC-EEI,X
50950,sms,määrjeei,N,N_PRSPRC-EEI,X
50952,sms,tieʹrreed,V,V_TEEQMEED,2
50955,sms,ââʹntem-mäinn,N,N_AELDD,1
50957,sms,iŋŋeemčääʹcc,N,N_CHAAQCC,1
50960,sms,kuʹbrr,N,N_KUQRCHCH,1
50962,sms,põõššâd,V,IV_VIIKKYD,1
50965,sms,puåtkknõddi,A,A_PRSPRC-VCC-I,X
50967,sms,interrogativpronomin,N,N_ATOM,1
50970,sms,rämmšõõvvâd,V,IV_LAUKKOOLLYD,1
50972,sms,miârkkooumaž,N,N_OOUMAZH,X
50975,sms,põttčâʹlmm,N,N_KAQLBB,1
50979,sms,mašinain ǩeeʹrjteei,N,N_PRSPRC-EEI,X
50981,sms,njuõʹrres-skäʹlǯǯsueiʹnn,N,N_SUEIQNN,1
50983,sms,sueiʹnnäiʹtt,N,N_SAIQMM,1
50984,sms,sueiʹnnsäärr,N,N_SHOOMM,1
50986,sms,veärrvuäjtõs,N,N_SAJOS,1
50988,sms,jiõŋŋpääll siõrrâd,V,V_HUOLLYD,1
50990,sms,hiâvvnummuš,N,N_MAINSTUMMUSH,2
50991,sms,kõckkmõš,N,N_SAJOS,1
50993,sms,päʹrddad,V,V_LAEULLAD,1
50995,sms,vaaldšemveʹrǧǧneǩ,N,N_KAADHNEKH,1
50997,sms,voddvuõtt,N,N_MUORR,1
50999,sms,vääʒʒteei,N,N_PRSPRC-EEI,X
51002,sms,totšnaiääʹššlaž,N,N_MEERSAZH,1
51004,sms,älddõk,N,N_SAJOS,1
51005,sms,molltueʹllj,N,N_KUEQSSS,1
51006,sms,åårkõtt,N,N_TOLL,1
51007,sms,kuâlggtueʹllj,N,N_KUEQSSS,1
51009,sms,näggrõõššâd,V,V_VIIKKYD,1
51010,sms,näggrâʹstted,V,V_CEQPCCED,1
51012,sms,koontâr-reâugglaž,N,N_MEERSAZH,1
51014,sms,tuõlddikäivvčääʹcc,N,N_CHAAQCC,1
51016,sms,kooumvuässʼsaž,A,A_MEERSAZH,1
51019,sms,miõđteei,A,A_PRSPRC-EEI,3
51022,sms,ǩiđđpeeiʹvjåårǥlummuš,N,N_MAINSTUMMUSH,2
51024,sms,suudvuõiǥâs,N,N_VUOIVYS,2
51026,sms,jääʹmmemvuõtt,N,N_MUORR,1
51028,sms,šeälteei,A,A_PRSPRC-EEI,3
51029,sms,ǩeunnai,A,A_PRSPRC-VXYY-AI,X
51030,sms,sedggjeei,A,A_PRSPRC-EEI,3
51032,sms,tiuddlaž,A,A_MEERSAZH,1
51033,sms,tiuddsaž,A,A_MEERSAZH,1
51035,sms,romaanlaž,A,A_MEERSAZH,1
51036,sms,romaanʼneǩ,N,N_KAADHNEKH,1
51038,sms,parak,N,N_,X
51042,sms,vuâllõõžži,Adv,ADV_,X
51045,sms,päärrkuäʹbrr,N,N_CHUAQRVV,1
51047,sms,vueiʹvvartikkel,N,N_KANEL,2
51051,sms,leʹšǩǩpiiutâs,N,N_PIIUTYS,2
51053,sms,kuäpčteei,N,N_PRSPRC-EEI,X
51054,sms,kuäpptõʹstti,N,N_PRSPRC-VXYY-I,X
51056,sms,staanooumaž,N,N_OOUMAZH,X
51058,sms,tuâjjtâʹtted,V,V_KAEQTTED,1
51060,sms,čuõiggâmsuäʹbb,N,N_JEAQNNN,1
51064,sms,njuõckkčoodd,N,N_MAADD,3
51066,sms,jäälaikåʹdd,N,N_LOAQDD,1
51069,sms,sueiʹnncaummâmkooriǩ,N,N_AACCIKH,2
51071,sms,tâppõs,N,N_SAJOS,1
51073,sms,såʹhtted,V,TV_MAQHSSED,1
51074,sms,suddeed,V,V_SILTTEED,2
51075,sms,sõõŋŋeed,V,V_SILTTEED,2
51077,sms,liʹjvv,N,N_,X
51080,sms,miirh,N,N_PLAAN,X
51082,sms,njuʹrǧǧstõõllâd,V,V_LAUKKOOLLYD,1
51083,sms,njoorǥeed,V,V_SOLLEED,2
51085,sms,veärggteškueʹtted,V,V_SHKUEAQTTED,1
51088,sms,liuggsed,V,V_TAARBSHED,3
51090,sms,tõõrrmõš,N,N_SAJOS,1
51091,sms,spuuhnmõš,N,N_SAJOS,1
51093,sms,meermeäʹcc,N,N_JEAQNNN,1
51095,sms,vellšõddâd,V,V_ROVVYD,1
51097,sms,noohh,N,N_PLAAN,X
51099,sms,vaalkonfeârt,N,N_,X
51101,sms,kuåkksed,V,V_KAEIGGSHED,3
51103,sms,nõmmlooppâǩ,N,N_AACCIKH,2
51104,sms,nõmmlooppiǩ,N,N_AACCIKH,2
51106,sms,seiʹllummuš,N,N_MAINSTUMMUSH,2
51109,sms,låjjeed,V,V_SOLLEED,2
51111,sms,miõl mieʹldd leeʹd,Adv,ADV_,X
51113,sms,jeäʹr,N,N_MIEAQRR-PL,1
51115,sms,snodggted,V,V_SHORRNED,3
51117,sms,njiõlsted,V,V_AALGXTED,3
51119,sms,tivtt,N,N_ALGG,1
51121,sms,ouddmiârkk,N,N_MIYRKK,1
51123,sms,njââllted,V,V_SHORRNED,3
51125,sms,Omʹlʼjan,N,PROP_SEM/MAL_ATOM,1
51127,sms,ǩeâlgglõʹstti,N,N_PRSPRC-VXYY-I,X
51129,sms,looppteei,A,A_PRSPRC-EEI,3
51131,sms,kååʹđđem-muõr,N,N_MUORR-PL,1
51132,sms,säʹrǧǧkååʹđđem-muõr,N,N_MUORR-PL,1
51133,sms,kååʹđđemmuõr,N,N_MUORR-PL,1
51135,sms,čääʹccjarplaan,N,N_JARPLAAN,X
51137,sms,vueʹrdteei,N,N_PRSPRC-EEI,X
51139,sms,ǩeârnnai,N,N_PRSPRC-VWXYY-AI,X
51142,sms,siõrrâmsǩeâppar,N,N_AANAR,2
51144,sms,cõujjčiõlgg,N,N_CHUOSHKK,1
51146,sms,peiʹvvnââʹer,N,N_NYYQER,2
51148,sms,ǩiõltõõvvâd,V,V_LAUKKOOLLYD,1
51150,sms,kuõbrõõttmõš,N,N_SAJOS,1
51152,sms,vuõlâsuhss,N,N_SIJDD,1
51154,sms,kâʹrddummuš,N,N_MAINSTUMMUSH,2
51156,sms,peâlddsiõrr,N,N_MUORR,1
51159,sms,vueʹǩǩšanja,Adv,ADV_,X
51162,sms,tutâʹlmm,N,N_,X
51164,sms,vuõiggâdvuõđtää,Adv,ADV_,X
51167,sms,vuäʹđeč,A,A_AANAR,2
51169,sms,sääʹnnreeʹǧǧesvuõtt,N,N_MUORR,1
51171,sms,kuâtmlååǥǥad,Det,DET_NEELLJAD,X
51173,sms,suttâmvuõtt,N,N_MUORR,1
51175,sms,nâvvnummuš,N,N_MAINSTUMMUSH,2
51179,sms,katoliilaž,A,A_MEERSAZH,1
51181,sms,counnâmčiâss,N,N_SIYKKK,1
51183,sms,ruʹvddkuâlaž,N,N_KUYLAZH,3
51185,sms,vueʹddesčäänn,N,N_SHOOMM,1
51188,sms,čiõʹljmuõrr,N,N_MUORR,1
51192,sms,čuõvvkruugg,N,N_PLAAN,X
51194,sms,vääʹles,N,N_OAQVES,2
51196,sms,kuällšmummuš,N,N_MAINSTUMMUSH,2
51198,sms,sieʹvvummuš,N,N_MAINSTUMMUSH,2
51200,sms,põõskeed,V,V_SILTTEED,2
51202,sms,njuässai,A,A_PRSPRC-VWKK-AI,X
51204,sms,vuäǯǯad kuʹǩes njuuʹnn,V,V_,5
51206,sms,leʹhsslaakk,N,N_SAAKK,1
51208,sms,tiõrvâsvuõttjuâǥǥas,N,N_JUYGXGXAS,2
51213,sms,aukstõʹtti,A,A_PRSPRC-VCC-I,X
51215,sms,äimmpess,N,N_PESS,1
51217,sms,aarktis,N,N_AQSTTRIK,2
51220,sms,eʹččpieʹll,N,N_MIEAQRR,1
51222,sms,vuõlstummuš,N,N_MAINSTUMMUSH,2
51224,sms,puärrsõmâs,A,A_,X
51225,sms,puärrsummus,A,A_IS_ADJ-DER/SUPERL_ummus,X
51227,sms,lââʹzztummuš,N,N_MAINSTUMMUSH,2
51229,sms,seller,N,N_AANAR,2
51231,sms,protokoll,N,N_PAPP,1
51233,sms,čâlmmõõvvâd,V,IV_LAUKKOOLLYD,1
51235,sms,låånnai,N,N_PRSPRC-VVCC-AI,X
51243,sms,kõbddmõš,N,N_SAJOS,1
51245,sms,miârrkuäʹčǩǩem,N,N_AANAR,2
51247,sms,ouddkõs,N,N_SAJOS,1
51249,sms,šuumummuš,N,N_MAINSTUMMUSH,2
51251,sms,vuäđđmaž,A,A_MEERSAZH,1
51252,sms,vuäđđamaž,A,A_MEERSAZH,1
51255,sms,tõrreed,V,V_SILTTEED,2
51256,sms,påsseed,V,V_SOLLEED,2
51258,sms,äiʹǧǧmiârkk,N,N_MIYRKK,1
51262,sms,noorrâmpåʹrdd,N,N_KAQLBB,1
51266,sms,pueʹldškueʹtted,V,TV_SHKUEAQTTED,1
51268,sms,šieʹlǧǧesvuõtt,N,N_MUORR,1
51269,sms,ǩiõʹlǧǧesvuõtt,N,N_MUORR,1
51271,sms,viõkkšõsvuõtt,N,N_MUORR,1
51273,sms,ǩeäʹppesmiõllvuõtt,N,N_MUORR,1
51276,sms,čääʹcckueʹddem-muõrr,N,N_MUORR,1
51278,sms,rånnlõõvvâd,V,IV_LAUKKOOLLYD,1
51281,sms,ooumažäärvʼvuõtt,N,N_MUORR,1
51283,sms,läinnmäinn,N,N_AELDD,1
51285,sms,Paččjokk,N,PROP_TOP_KUSS,1
51287,sms,vuejjamǩeäinn,N,N_PEAELDD,1
51289,sms,halltõsjååʹđteei,N,N_PRSPRC-EEI,X
51290,sms,vaaldšemjååʹđteei,N,N_PRSPRC-EEI,X
51292,sms,peälštemvõõnâs,N,N_VOONYS,2
51294,sms,topstted,V,V_,3
51296,sms,tirššlummuš,N,N_MAINSTUMMUSH,2
51298,sms,åʹrjjkauppšeei,N,N_PRSPRC-EEI,X
51300,sms,vueʹllʼjânnam,N,N_AANAR,2
51302,sms,tõrǥsmõš,N,N_SAJOS,1
51304,sms,huuʹveed,V,V_TEEQMEED,2
51305,sms,tuuzzeed,V,V_SILTTEED,2
51307,sms,reddviʹsǩǩespuäll,N,N_TUYJJ,1
51309,sms,paaiʹǩi paaiʹǩi,Adv,ADV_,X
51310,sms,paaiʹǩi mieʹldd,Adv,ADV_,X
51312,sms,ij ni koozz,Adv,ADV_,X
51314,sms,koossai,A,A_SAELTTAI,X
51315,sms,koosslõs,A,A-ATTR_,X
51317,sms,seuʹrrjeei,A,A_PRSPRC-EEI,3
51319,sms,vuâđđõõvvmõš,N,N_SAJOS,1
51322,sms,čuâǥǥas-suåppmõš,N,N_SAJOS,1
51324,sms,piõnddrõstäʹhtt,N,N_TAQHTT,1
51328,sms,ǩeâšttmäʹtǩǩ,N,N_KAQLBB,1
51331,sms,sââjjai,N,N_PRSPRC-VVCC-AI,X
51332,sms,tabǯsteei,N,N_PRSPRC-EEI,X
51334,sms,jieʹllemviõkk,N,N_LUOSS,1
51337,sms,njââʹlʼjeei,N,N_PRSPRC-EEI,X
51340,sms,måššjõõtti,N,N_PRSPRC-VVCC-I,X
51342,sms,čouggned,V,V_KHIORGGNED,3
51343,sms,sõggned,V,IV_KHIORGGNED,3
51346,sms,oođâs-sannõs,N,N_SAJOS,1
51348,sms,åårramkåʹdd,N,N_LOAQDD,1
51351,sms,aazztemtuåimmjummuš,N,N_MAINSTUMMUSH,2
51353,sms,nijddsläävâs puåttrâʹtted,V,V_KAEQTTED,1
51356,sms,sauʒʒpoortemkaarât,N,N_AANAR,2
51358,sms,ǩeärččmõš,N,N_SAJOS,1
51360,sms,åiggad,V,V_LAEULLAD,1
51362,sms,näärvõddi,N,N_PRSPRC-VCC-I,X
51363,sms,vuõrdčeei,N,N_PRSPRC-EEI,X
51365,sms,lååʹjjes,N,N_KAAQLLES,2
51366,sms,lååʹjes,N,N_,X
51368,sms,päʹljsmõõvvâd,V,IV_LAUKKOOLLYD,1
51370,sms,hooddõõvvmõš,N,N_SAJOS,1
51372,sms,takssautt,N,N_AUTT,1
51374,sms,rââʹpptâʹstted,V,V_CEQPCCED,1
51375,sms,läʹpped,V,TV_KAEQTTED,1
51376,sms,rââʹppted,V,V_KHEEQRJTED,3
51378,sms,võččas,A,A-ATTR_,X
51379,sms,vâččai,A,A_SAELTTAI,X
51381,sms,suttâm šeämast,Adv,ADV_,X
51382,sms,suttâmšeämast,Adv,ADV_,X
51384,sms,joortõk,N,N_SAJOS,1
51386,sms,Sundijäuʹrr,N,PROP_TOP_JAUQRR,1
51389,sms,agstemââʹǩǩ,N,N_CHAAQCC,1
51392,sms,hiâlptummuš,N,N_MAINSTUMMUSH,2
51394,sms,ouddpääʹnn,N,N_SAAQMM,1
51397,sms,seävvmõš,N,N_SAJOS,1
51398,sms,viiʹttjummuš,N,N_MAINSTUMMUSH,2
51402,sms,jieʹrjpäskk,N,N_AELDD,1
51403,sms,saauʒpäskk,N,N_AELDD,1
51404,sms,ääldpäskk,N,N_AELDD,1
51407,sms,paartem,A,A_NALLSHEM,1
51408,sms,paarteʹm,A,A_NALLSHEM,1
51410,sms,pâskkmõš,N,N_SAJOS,1
51412,sms,koǯtummuš,N,N_MAINSTUMMUSH,2
51416,sms,aauntem,A,A_NALLSHEM,1
51417,sms,aaunteʹm,A,A_NALLSHEM,1
51419,sms,vuerdtummuš,N,N_MAINSTUMMUSH,2
51422,sms,aassâmpõrtt,N,N_ALGG,1
51424,sms,pannmetall,N,N_TOLL,1
51426,sms,rââʹtt,N,N_SAAQMM,1
51428,sms,kuõstummuš,N,N_MAINSTUMMUSH,2
51430,sms,ripssmõš,N,N_SAJOS,1
51432,sms,väʹʒʒed sueʹbbivuiʹm,V,V_,5
51434,sms,liikkâž,N,N_MUORYZH,3
51435,sms,säʹttõk,N,N_SAJOS,1
51436,sms,likk,N,N_PAPP,1
51437,sms,reâugg,N,N_TEYLKK,1
51439,sms,kueʹrnntõk,N,N_SAJOS,1
51441,sms,åårrad viõǥǥâst,V,V_,5
51444,sms,obbmieʹlǩǩ,N,N_MIEQLKHKH,1
51446,sms,jeäʹves,N,N_PEAEQLES,2
51448,sms,puärrsituâjj,N,N_TUYJJ,1
51452,sms,õõut peeiʹv,Adv,ADV_,X
51454,sms,hooddõõvvi,N,N_PRSPRC-VVCC-I,X
51458,sms,kuäkkmõš,N,N_SAJOS,1
51460,sms,jååʹđtemkääʹzzkõs,N,N_SAJOS,1
51462,sms,Pâʹjj-Ǩeeuʹŋes,N,PROP_TOP_,X
51464,sms,huʹǩsted,V,V_KOAQMRDED,3
51466,sms,lââʹsstiânâs,N,N_TUOVYS,2
51468,sms,ǩiirdčummuš,N,N_MAINSTUMMUSH,2
51470,sms,âlmma mõõnnâm,N,N_AANAR,2
51471,sms,tunâlmma mõõnnâm,N,N_AANAR,2
51473,sms,suõppjõõttâd,V,IV_LAUKKOOLLYD,1
51475,sms,vuäʹđstõõvvâd,V,V_LAUKKOOLLYD,1
51477,sms,vuäʹbb-bieʹll,N,N_MIEAQRR,1
51479,sms,viʹrbbeei,N,N_PRSPRC-EEI,X
51481,sms,šâddsijdd,N,N_SIJDD,1
51483,sms,čiŋlmeei,A,A_PRSPRC-EEI,3
51485,sms,fabrikkpõrtt,N,N_ALGG,1
51487,sms,čuâggeed,V,V_SOLLEED,2
51490,sms,tiõđooumaž,N,N_OOUMAZH,X
51492,sms,käkksõddmõš,N,N_SAJOS,1
51493,sms,käkksummuš,N,N_MAINSTUMMUSH,2
51497,sms,uʹccnjuõlaž,N,N_,X
51504,sms,tuõʹlbbjed,V,V_VOQLLJED,4
51506,sms,pombbâlpuus,N,N_SIJDD-PL,1
51508,sms,vigglvõõššâd,V,V_VIIKKYD,1
51510,sms,nozvaireʹppiǩ,N,N_AACCIKH,2
51512,sms,hippoheävaš,N,N_HEAVASH,2
51515,sms,bussvuejjai,N,N_PRSPRC-VWCC-AI,X
51518,sms,muʹlddjeei,N,N_PRSPRC-EEI,X
51521,sms,miõstriâdd,N,N_SIYKKK,1
51523,sms,njackksed,V,V_TAARBSHED,3
51525,sms,čuâimmad,V,V_KUAEIVVAD,1
51528,sms,šiõttlõõvvmõš,N,N_SAJOS,1
51530,sms,ǩeâškkjam,A,A_,X
51532,sms,puuʹd,N,N_,X
51534,sms,tääʹss,N,N_CHAAQCC,1
51536,sms,vueiʹvvneuʹll,N,N_NEUQLL,1
51537,sms,knappneeulaž,N,N_KUYLAZH,3
51540,sms,heäʹrvv-vuõtt,N,N_MUORR,1
51544,sms,jueʹlǧǧläämpa,N,N_LAEAEMPA,3
51548,sms,ǩeärǥeei,A,A_PRSPRC-EEI,3
51550,sms,vähššjeei,N,N_PRSPRC-EEI,X
51552,sms,kärttummuš,N,N_MAINSTUMMUSH,2
51554,sms,laʹsǩǩeempââʹjj,N,N_PAAQJJ,1
51556,sms,nokkâd,V,IV_ROVVYD,1
51558,sms,kuåǥǥâmvuâlaž,N,N_KUYLAZH,3
51560,sms,vuâsppååʹdest põõlli,A,A_PRSPRC-VVCC-I,X
51562,sms,ǩieʹssemkuäʹǩǩ,N,N_JEAQNNN,1
51565,sms,sââv,N,N_,X
51567,sms,oođâžsueʹǩǩ,N,N_SUEAQKHKH,1
51570,sms,hyperteʹkstt,N,N_TEQKSTT,1
51572,sms,rääcktõs,N,N_SAJOS,1
51574,sms,naʹzvan,N,N_ATOM,1
51575,sms,käʒʒ,N,N_,X
51576,sms,pââʹssvillj,N,N_PAPP,1
51578,sms,särntõtti,A,A_,X
51580,sms,huäʹrtt,N,N_CHUAQRVV,1
51582,sms,ouddneei,N,N_PRSPRC-EEI,X
51585,sms,čäänn,N,N_SHOOMM,1
51587,sms,jânnamteâtt,N,N_VUYRR,1
51589,sms,keäʹpprâʹtted,V,V_KAEQTTED,1
51591,sms,nuõripiisar,N,N_AANAR,2
51593,sms,tåårkan,N,N_,X
51595,sms,rosttovkäänan,N,N_AANAR,2
51597,sms,paradiis,N,N_PLAAN,X
51599,sms,sekstummuš,N,N_MAINSTUMMUSH,2
51601,sms,noorõõttâd,V,IV_LAUKKOOLLYD,1
51603,sms,oobbâsvuâjan,N,N_AANAR,2
51606,sms,liâdggpâârktummuš,N,N_MAINSTUMMUSH,2
51609,sms,paaʹjaräiʹǧǧ,N,N_PAIQKHKH,1
51611,sms,šâddeed,V,V_SOLLEED,2
51613,sms,vuõjjâmjueʹlǧǧ,N,N_MUEQRJJ,1
51615,sms,kalkk-käivvseeuʹter,N,N_SEEUQTER,2
51617,sms,õʹhttelaskk,N,N_ALGG,1
51619,sms,ääddrâsttmõš,N,N_SAJOS,1
51620,sms,tohsstummuš,N,N_MAINSTUMMUSH,2
51622,sms,suåpč,N,N_MUOARD,3
51623,sms,suõpč,N,N_MUOARD,3
51625,sms,paccknummuš,N,N_MAINSTUMMUSH,2
51627,sms,njiõlstummuš,N,N_MAINSTUMMUSH,2
51629,sms,kađđõõttâd,V,V_LAUKKOOLLYD,1
51631,sms,sääʹmååʹves,N,N_OAQVES,2
51633,sms,kuärcceei,N,N_PRSPRC-EEI,X
51634,sms,kuärccjeei,N,N_PRSPRC-EEI,X
51636,sms,udam,A,A_,X
51639,sms,späʹssbõõžžteʹm,A,A_NALLSHEM,1
51640,sms,späʹssbõõžžtem,A,A_NALLSHEM,1
51642,sms,ripssi,A,A_PRSPRC-VXYY-I,X
51644,sms,sääunõõvvmõš,N,N_SAJOS,1
51647,sms,reeʹnnǩieʹss,N,N_PIEAQSS,1
51649,sms,kaʹlliluhttsueiʹnn,N,N_SUEIQNN,1
51651,sms,vuâŋŋai,A,A_,X
51653,sms,kauppraajjâmpeiʹvv,N,N_PEIQVV,1
51655,sms,staʹǧǧeed,V,V_TEEQMEED,2
51658,sms,ni,Adv,ADV_,X
51660,sms,seâll,N,N_VUYRR,1
51663,sms,jueʹlǧǧravvõk,N,N_SAJOS,1
51665,sms,zaklaad čâʹcǩǩed,V,V_,5
51667,sms,mieʹrreei,N,N_PRSPRC-EEI,X
51668,sms,metteei,N,N_PRSPRC-EEI,X
51672,sms,obbâʹlmm,Adv,ADV_,X
51675,sms,šõddâd viõʹǩǩe,V,V_,5
51677,sms,reäiʹǧǧpaarr,N,N_PAARR,1
51680,sms,Tâʹvvnääʹpp,N,PROP_TOP_,X
51682,sms,suõrmmrääʹzz,N,N_CHAAQCC-PL,1
51684,sms,intreʹss,N,N_AQVV,1
51686,sms,njonnâzkueʹrmm,N,N_MUEQRJJ,1
51688,sms,vuäivvat,N,N_AANAR,2
51690,sms,tuäʹres kuäʹmmer,N,N_AANAR,2
51692,sms,vuõleei,N,N_PRSPRC-EEI,X
51694,sms,hoorteei,N,N_PRSPRC-EEI,X
51697,sms,tuärǥtõõttâd,V,V_LAUKKOOLLYD,1
51699,sms,sueiʹnnhekk,N,N_PESS,1
51700,sms,hekk,N,N_PESS,1
51702,sms,ruõʹčč,N,N_,X
51703,sms,čääʹcclåʹddsaʹppi,N,N_HOQPPI,2
51706,sms,poorrâmaaunâs,N,N_TAALKYS,2
51709,sms,älsmõʹtti,A,A_PRSPRC-VCC-I,X
51711,sms,võõnâsteäʹll,N,N_,X
51714,sms,bataljon,N,N_ATOM,1
51716,sms,toolčted,V,V_KHIORGGNED,3
51718,sms,obbžurrvuõtt,N,N_MUORR,1
51722,sms,läinnouddmõš,N,N_SAJOS,1
51725,sms,pâškkmõš,N,N_SAJOS,1
51728,sms,ââʹleei,A,A_PRSPRC-EEI,3
51730,sms,meäʹrtummuš,N,N_MAINSTUMMUSH,2
51733,sms,meeraikõskkvuõtt,N,N_MUORR,1
51735,sms,jääʹmmem,N,N_AANAR,2
51737,sms,čåållmõš,N,N_SAJOS,1
51738,sms,kââhhtummuš,N,N_MAINSTUMMUSH,2
51739,sms,pickklummuš,N,N_MAINSTUMMUSH,2
51740,sms,čolggmõš,N,N_SAJOS,1
51743,sms,vuäʹđčõsvuõtt,N,N_MUORR,1
51745,sms,Suäʹvveljäuʹrr,N,PROP_TOP_JAUQRR,1
51747,sms,čâʹmmes,A,A-ATTR_,X
51748,sms,čâmmai,A,A_SAELTTAI,X
51750,sms,kåålǥeed,V,V_SOLLEED,2
51752,sms,åuvvõõllâd,V,V_LAUKKOOLLYD,1
51756,sms,veäʹrummuš,N,N_MAINSTUMMUSH,2
51758,sms,ouddiʹlmmtõs,N,N_SAJOS,1
51760,sms,teäʹǧǧläinn,N,N_AELDD,1
51762,sms,sekkad,V,V_LEKKAD,1
51765,sms,puälddempäll,N,N_PESS,1
51767,sms,ǩiõttčuʹǩǩ,N,N_CHUQKHKH,1
51769,sms,kålggmään,N,N_MAEAEN,3
51772,sms,kõõččlummuš,N,N_MAINSTUMMUSH,2
51774,sms,lađđsânji,Adv,ADV_,X
51775,sms,čõʹmme,Adv,ADV_,X
51777,sms,sääʹmceʹrriǩ,N,N_AACCIKH,2
51779,sms,čuâǥǥastrafikk,N,N_PAPP,1
51781,sms,pueʹlled,V,V_LIEQDHDHED,1
51782,sms,pueʹlsted,V,V_VUAQDHSTED,3
51786,sms,vuõddâsčâʹlmm,N,N_KAQLBB,1
51787,sms,vuõddâs,N,N_RUODDYS,2
51789,sms,mueʹrjjleʹtt,N,N_LOAQDD,1
51791,sms,sõõrv-vuåšš,N,N_SIYKKK,1
51793,sms,suâlummuš,N,N_MAINSTUMMUSH,2
51799,sms,kåmrdõõlli,N,N_PRSPRC-VVCC-I,X
51802,sms,pâʹsǩǩeei,A,A_PRSPRC-EEI,3
51804,sms,šolkkreeʹppiǩ,N,N_AACCIKH,2
51806,sms,paʹlǩǩummuš,N,N_MAINSTUMMUSH,2
51809,sms,lueʹǩǩummuš,N,N_MAINSTUMMUSH,2
51811,sms,äävuum,A,A_PSS-PRFPRC,X
51814,sms,čoott,N,N_MAADD,3
51816,sms,peʹčǩǩrâʹstted,V,V_CEQPCCED,1
51819,sms,posliinkopp,N,N_PAPP,1
51822,sms,kâʹvvõõvvmõš,N,N_SAJOS,1
51823,sms,nookkmõš,N,N_SAJOS,1
51824,sms,väʹʒʒjõõvvmõš,N,N_SAJOS,1
51826,sms,sorstõk,N,N_SAJOS,1
51828,sms,čueǯǯtemäidd,N,N_AELDD,1
51830,sms,põʹmmai,N,N_VUYPPPAI,2
51832,sms,ougglestmättʼtõõtti,N,N_PRSPRC-VVCC-I,X
51834,sms,suʹvdd,N,N_JUQVJJ,1
51837,sms,čuõʹvves luõss,N,N_LUOSS,1
51839,sms,aʹrvvummuš,N,N_MAINSTUMMUSH,2
51842,sms,reznkakoođ,N,N_KAAV,3
51844,sms,äävaiåårramäiʹǧǧ,N,N_PAIQKHKH,1
51846,sms,vueiʹnned,V,V_VUEAIQNNED,1
51848,sms,kaavsõsčuõškkvuâppai,N,N_VUYPPPAI,2
51851,sms,nââʹǩǩtõs,N,N_SAJOS,1
51852,sms,šõlmstõs,N,N_SAJOS,1
51855,sms,läʹvv,N,N_LOAQDD,1
51856,sms,säuʹnnj,N,N_,X
51858,sms,veillʼjummuš,N,N_MAINSTUMMUSH,2
51861,sms,statistikkâʹstted,V,V_CEQPCCED,1
51864,sms,ääʹbbnallaš,A,A_TOBDDSALLASH,X
51866,sms,posliintiskk,N,N_ALGG,1
51869,sms,lââʹsstuʹtǩǩõs,N,N_SAJOS,1
51873,sms,määuslaž,A,A_MEERSAZH,1
51875,sms,põõssâmnueʹves,N,N_,X
51878,sms,nuõppõõvvâd,V,IV_LAUKKOOLLYD,1
51881,sms,sizzvälddmõš,N,N_SAJOS,1
51883,sms,åblkõʹstti,N,N_PRSPRC-VXYY-I,X
51885,sms,heššummuš,N,N_MAINSTUMMUSH,2
51886,sms,zåårdâsttmõš,N,N_SAJOS,1
51890,sms,heäʹrvv-vuäivvâtpäällaž,N,N_KUYLAZH,3
51892,sms,šniʹrvvjed,V,V_VOQLLJED,4
51893,sms,viʒʒjed,V,IV_KUOCCJED,4
51895,sms,põškkpoovv,N,N_SHOOMM,1
51896,sms,čeennkõpp,N,N_TOLL,1
51897,sms,poovv,N,N_SHOOMM,1
51898,sms,koǯǯpoovv,N,N_SHOOMM,1
51901,sms,rauʹjjummuš,N,N_MAINSTUMMUSH,2
51904,sms,tiuddeem-mädd,N,N_PESS,1
51906,sms,jiõččtuåimlaž,A,A_MEERSAZH,1
51908,sms,sami pueʹrr,A,A_KUEQLL,1
51910,sms,poostjõõvvâd,V,V_LAUKKOOLLYD,1
51912,sms,sõõllâd,V,V_POOLLYD,1
51913,sms,metteed,V,V_SOLLEED,2
51914,sms,ceäggpeälgga mieʹrreed,V,V_TEEQMEED,2
51915,sms,jueʹlǧǧlaaʹvin mieʹrreed,V,V_TEEQMEED,2
51916,sms,laauʹǩin mieʹrreed,V,V_TEEQMEED,2
51917,sms,tuäʹres kuämmrin mieʹrreed,V,V_TEEQMEED,2
51919,sms,siiʹsǩjânnam,N,N_AANAR,2
51924,sms,sueiʹnnsiâkk,N,N_SIYKKK,1
51926,sms,čuõiggâd,V,V_VUOIDDYD,1
51928,sms,võrrjååʹttem,N,N_AANAR,2
51930,sms,puäst čoddǥa,Adv,ADV_,X
51932,sms,vârddmõš,N,N_SAJOS,1
51933,sms,âʹvvummuš,N,N_MAINSTUMMUSH,2
51936,sms,âpssoljj,N,N_ALGG,1
51938,sms,panntiõrvâs,N,N_VUOIVYS,2
51941,sms,čueʹllõs,N,N_SAJOS,1
51944,sms,sõõmmʼmõš,N,N_SAJOS,1
51946,sms,käärtõʹstti,A,A_PRSPRC-VXYY-I,X
51948,sms,veäʹlǧǧvuäʹpstõs,N,N_SAJOS,1
51950,sms,tuâjjäiʹǧǧ,N,N_PAIQKHKH,1
